id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1489	pacific white shrimp	-0.163	-0.4637	2	44	216	10	2019	0.3	0.2736
1490	pad	0.5153	0.1837	1	10	98	8	2019	0	0
1491	pag	-0.153	0.0696	8	4	60	6	2019	0	0
1492	pai	-0.9093	0.7487	8	15	164	10	2019	0	0
1493	palatal rugae	-0.8053	-0.0704	7	5	75	5	2019	1	0.912
1494	palmitic acid	-0.4826	-0.0483	11	26	78	6	2019	3.1667	2.888
1495	panel data	0.8853	-0.1233	1	34	165	12	2019	0.25	0.228
1496	panelist	-0.2895	-0.35	15	46	175	9	2019	0.6667	0.608
1497	papain	-0.2957	-0.1593	2	31	456	20	2019	0	0
1498	papain enzyme	-0.3347	-0.3677	2	24	203	8	2019	0	0
1499	papaya leaf	-0.8956	-0.4553	20	19	276	6	2019	2	1.824
1500	papeda	-0.2714	-0.4216	15	12	120	5	2019	1	0.912
1501	paracetamol	-0.1286	1.414	16	10	155	10	2019	0	0
1502	parameter estimation	0.5432	-0.1919	1	9	25	5	2019	5.6	5.1072
1503	parasocial interaction	1.1047	0.0023	1	4	40	5	2019	0	0
1504	parental engagement	0.611	0.1013	9	3	30	6	2019	0	0
1505	particle size	-0.7796	-0.2817	13	96	434	23	2019	1.7391	1.5861
1506	partner	1.1636	0.106	3	37	285	25	2019	1.16	1.0579
1507	passage	-1.1262	0.4116	18	55	516	14	2019	2.0714	1.8891
1508	passive saturable absorber	-0.3873	-0.8887	6	50	133	6	2019	3	2.736
1509	passively mode	-0.3599	-0.876	6	44	113	8	2019	2.25	2.052
1510	patent drug	0.6265	-0.4475	1	5	138	6	2019	1	0.912
1511	pathogenic bacterium	-0.4035	-0.3069	2	73	284	13	2019	1	0.912
1512	pathognomonic periodontal manifestation	0.7489	0.4702	10	7	133	7	2019	3	2.736
1513	patriarchy	1.1017	0.055	1	8	21	5	2019	0	0
1514	pb level	0.0084	0.0625	9	18	105	8	2019	0.875	0.798
1515	pca	0.1475	0.1705	16	36	197	15	2019	1.8667	1.7024
1516	pcl avulsion	0.0707	0.2343	16	2	10	5	2019	0	0
1517	pda	-0.1375	1.5904	16	3	95	5	2019	0	0
1518	pdas	-0.1367	1.5863	16	3	108	6	2019	0	0
1519	peak	-0.5839	-0.4389	13	123	382	21	2019	1.381	1.2594
1520	peak power	-0.3278	-0.8022	6	71	284	15	2019	3.5333	3.2224
1521	pearson correlation	0.1892	0.1144	17	40	118	7	2019	1.1429	1.0423
1522	peel	-0.5833	-0.1052	15	55	254	19	2019	0.6316	0.576
1523	peer education program	1.0382	-0.236	1	1	5	5	2019	0	0
1524	peer support	0.9814	0.24	3	9	55	8	2019	0.5	0.456
1525	peer support group	0.9242	0.5168	10	1	35	5	2019	0	0
1526	penicillin	-0.1191	-0.0814	2	18	106	7	2019	0.7143	0.6514
1527	perception stigma	0.6604	0.6004	3	7	90	5	2019	0	0
1528	perciformes	0.4472	-0.8048	12	42	121	8	2019	1.375	1.254
1529	performance appraisal	1.1854	-0.0121	3	5	70	5	2019	0	0
1530	perinatal outcome	-0.1365	0.5426	8	9	78	6	2019	1	0.912
1531	periodontal ligament	-0.5904	0.1312	13	14	95	5	2019	0.8	0.7296
1532	periodontitis	-0.3748	0.3194	4	52	302	13	2019	0.2308	0.2105
1533	perpetrator	0.7329	-0.1296	9	24	148	18	2019	0.3889	0.3547
1534	personal information	1.0523	0.0079	1	4	40	5	2019	7	6.3839
1535	personality type	1.0167	0.3078	3	4	78	6	2019	1	0.912
1536	pes ca izc	-0.2152	-0.4449	7	17	195	5	2019	2	1.824
1537	petrokimia gresik hospital	1.0149	0.0159	3	4	45	5	2019	0	0
1538	pg ml	-0.5344	0.6027	8	73	507	26	2019	0.5385	0.4911
1539	pgl	-0.1966	0.5907	19	22	227	8	2019	0	0
1540	pharmaceutical service	1.306	0.0053	3	12	81	16	2019	0	0
1541	phenylalanine	-0.6942	-0.2839	13	8	100	5	2019	0	0
1542	philippine	0.3767	-0.1282	9	20	80	5	2019	1.2	1.0944
1543	photodynamic inactivation	-0.8012	-0.3755	20	37	271	8	2019	1.75	1.596
1544	photosensitizer	-0.8025	-0.3879	20	37	445	14	2019	1.5714	1.4331
1545	phylogenetic analysis	0.4507	-0.4673	12	63	246	14	2019	0.8571	0.7817
1546	phylogenetic tree	0.3112	-0.6469	12	49	148	9	2019	0.2222	0.2027
1547	physical characteristic	-0.695	-0.0784	13	63	326	13	2019	0.6923	0.6314
1548	physical characterization	-0.7071	-0.0542	13	46	186	9	2019	0.5556	0.5067
1549	physical exercise	-0.6634	0.4793	14	29	275	16	2019	0.5625	0.513
1550	physician	0.9342	0.1081	1	12	116	8	2019	2.625	2.394
1551	physico functional property	0.31	0.1607	16	3	20	5	2019	6	5.472
1552	physicochemical property	-0.426	-0.0561	11	28	108	5	2019	0.6	0.5472
1553	phytase enzyme	-0.337	-0.3539	2	28	290	12	2019	0.5	0.456
1554	phytoestrogen	-0.3125	0.2015	11	21	183	9	2019	0	0
1555	phytoplankton	-0.0387	-0.7126	2	33	359	19	2019	0.2105	0.192
1556	pigeon	-0.4657	0.1083	23	11	216	9	2019	0	0
1557	pinus merkusii	-1.0945	0.4691	22	42	245	7	2019	0.8571	0.7817
1558	pixel	-0.5756	0.4151	18	28	356	18	2019	0.1111	0.1013
1559	pla	0.1074	0.1073	19	16	80	11	2019	1.6364	1.4924
1560	placebo	-0.389	0.5562	14	61	341	18	2019	0.7778	0.7093
1561	plankton	0.1901	-0.5787	2	32	285	14	2019	1.7857	1.6286
1562	plasma tf pca	-0.0263	0.2199	16	8	140	5	2019	1	0.912
1563	plasmodium	-0.3912	0.0536	12	13	79	5	2019	0.2	0.1824
1564	plastic debris	0.2288	-0.7419	12	6	56	7	2019	6.4286	5.8628
1565	plastic waste	-0.0819	-0.4365	5	29	81	8	2019	0.375	0.342
1566	platelet	-0.525	0.8115	8	42	135	7	2019	3.1429	2.8663
1567	platelet rich fibrin	-0.7732	0.296	4	41	147	7	2019	2.4286	2.2148
1568	platform	0.5278	-0.4892	12	48	127	12	2019	0.4167	0.38
1569	play activity	0.8523	0.5735	3	7	135	5	2019	0	0
1570	pliek u	-0.5163	-0.0245	11	10	64	7	2019	7.2857	6.6445
1571	plwha	0.8139	0.4344	10	24	348	33	2019	1.1818	1.0778
1572	pm aunps cpe	-0.8071	-0.407	13	4	60	6	2019	0	0
1573	pms	1.3552	-0.0376	1	15	168	6	2019	3	2.736
1574	pn linn	-0.5725	-0.2256	2	5	50	5	2019	1	0.912
1575	pocket depth	0.1698	0.5374	17	7	42	8	2019	1.5	1.368
1576	pod	0.2695	0.1779	3	39	177	8	2019	2.375	2.166
1577	poem	1.4015	-0.0294	1	3	20	5	2019	4	3.648
1578	political connection	1.1345	-0.2072	1	5	60	6	2019	5.6667	5.168
1579	polychaeta	-0.2636	-0.4435	15	27	246	9	2019	0.6667	0.608
1580	polygonum	-0.7332	0.25	11	15	140	5	2019	0	0
1581	polymer	-0.7937	-0.3567	13	40	222	15	2019	0.8	0.7296
1582	polymorphism	0.2363	0.3676	19	51	445	29	2019	1.2414	1.1321
1583	polyvinyl alcohol	-0.403	-0.8664	6	70	279	14	2019	2.5	2.28
1584	pomegranate	-0.5145	0.3414	19	54	371	13	2019	0.3846	0.3508
1585	pond	-0.0678	-0.5599	2	97	1334	64	2019	0.1562	0.1425
1586	ponorogo	0.8006	0.4006	1	4	10	5	2019	0.4	0.3648
1587	population growth	0.178	-0.1142	2	21	78	5	2019	0.2	0.1824
1588	pore size	-0.6292	-0.3211	7	88	313	13	2019	1.3077	1.1926
1589	porosity	-0.8498	-0.1061	13	50	219	7	2019	0.4286	0.3909
1590	porphyromonas gingivalis	-0.6485	0.3424	14	51	266	10	2019	0.4	0.3648
1591	portunus pelagicus	-0.489	-0.2821	15	28	128	7	2019	0	0
1592	positive attitude	0.8519	0.0974	3	14	57	5	2019	1.2	1.0944
1593	positive control	-0.6227	0.1432	11	139	473	23	2019	0.7826	0.7137
1594	positive control group	-0.6404	0.3119	4	102	337	16	2019	4.375	3.99
1595	positive hiv	0.8614	0.3991	10	2	10	5	2019	2	1.824
1596	positive impact	0.988	0.0129	3	40	113	8	2019	0.875	0.798
1597	positive predictive value	0.2386	0.4927	10	26	71	5	2019	0.4	0.3648
1598	positive sample	-0.2538	-0.3278	2	41	220	15	2019	1.1333	1.0336
1599	post extraction socket	-0.9662	0.2672	4	45	210	7	2019	0.2857	0.2606
1600	post test only control group design	-0.7678	0.2685	4	61	178	7	2019	6.4286	5.8628
1601	post treatment	-0.448	0.5501	14	23	145	7	2019	0.2857	0.2606
1602	postural balance	1.0151	0.6831	3	3	72	9	2019	1	0.912
1603	potassium	-0.6833	0.6921	10	25	58	5	2019	2.2	2.0064
1604	potency	-0.579	0.1286	22	109	286	15	2019	0.5333	0.4864
1605	potential application	-0.5791	-0.1096	6	41	83	6	2019	1.3333	1.216
1606	potential hazard	0.7709	-0.2815	5	19	170	9	2019	0	0
1607	potential use	-0.7947	0.3088	10	63	171	7	2019	1	0.912
1608	power system	0.555	0.1291	3	6	54	6	2019	0	0
1609	ppd	-0.4355	0.6398	14	5	40	5	2019	1	0.912
1610	ppe	0.7242	-0.242	5	53	358	48	2019	0.0208	0.019
1611	ppi	-0.3964	0.8866	10	8	66	7	2019	0	0
1612	ppv	0.2409	0.1337	9	12	144	7	2019	0.7143	0.6514
1613	practical implication	1.1846	-0.144	1	84	370	19	2019	1.9474	1.776
1614	pre test	0.1968	0.2586	17	27	84	7	2019	0.2857	0.2606
1615	prebiotic	-0.506	0.3873	14	25	181	9	2019	0.2222	0.2027
1616	precipitation method	-0.635	-0.4049	13	28	71	6	2019	0.1667	0.152
1617	predictor variable	0.5928	0.1107	16	15	33	5	2019	1.4	1.2768
1618	preeclampsia	0.0058	0.7117	17	33	379	30	2019	0.0333	0.0304
1619	pregnancy disorder	0.6137	-0.1547	5	18	304	19	2019	0.8947	0.816
1620	pregnancy rate	-0.3589	0.2564	21	9	119	11	2019	1.0909	0.9949
1621	pregnant mouse	-0.1938	0.7944	19	17	549	10	2019	0	0
1622	pregnant mus musculus	-0.2322	0.8703	17	9	168	6	2019	0	0
1623	pregnant rat	-0.9459	0.5739	4	23	253	9	2019	9	8.2079
1624	premarital sex behavior	0.8868	0.0938	3	6	65	5	2019	0	0
1625	premature infant	0.7982	0.3884	3	14	217	10	2019	0.4	0.3648
1626	premature rupture	0.3223	0.4972	17	7	228	11	2019	0	0
1627	present work	-0.8203	-0.3089	20	56	139	6	2019	1.3333	1.216
1628	preservation	-0.6644	0.1558	4	35	146	8	2019	1	0.912
1629	preterm baby	-0.6868	0.815	14	4	40	5	2019	0	0
1630	preterm labor	0.2348	0.6702	17	2	14	7	2019	0	0
1631	prf	-0.762	0.2818	4	41	251	12	2019	2.25	2.052
1632	primary cilium	-0.8286	-0.0095	7	10	209	11	2019	2.3636	2.1556
1633	primary dysmenorrhea	0.8473	0.2576	3	3	45	5	2019	1	0.912
1634	primary health care	1.0035	0.0103	9	25	362	30	2019	0.0333	0.0304
1635	primer	-0.037	0.0155	16	62	325	27	2019	0.8519	0.7769
1636	probiotic	-0.4228	0.3216	14	99	1295	68	2019	0.2794	0.2548
1637	probiotic group	-0.3586	0.5919	14	28	209	9	2019	0.2222	0.2027
1638	procalcitonin level	0.2657	0.3554	10	4	48	6	2019	0	0
1639	process innovation	1.2639	-0.1753	1	17	56	5	2019	2	1.824
1640	product innovation	1.2738	-0.1763	1	17	74	6	2019	3.3333	3.04
1641	profenofos degradation	-0.6037	-0.3327	7	9	65	5	2019	0	0
1642	profit	0.7755	-0.2302	1	61	218	16	2019	1.0625	0.969
1643	profitability	0.9704	-0.1487	1	40	286	18	2019	0.1667	0.152
1644	prognostic factor	-0.5128	0.624	11	4	29	5	2019	6.4	5.8368
1645	programming course	0.3337	0.1642	7	2	6	6	2019	1.5	1.368
1646	proliferation	-0.6876	0.2578	11	165	710	28	2019	2.0357	1.8566
1647	promotive behaviour	0.6609	0.136	9	5	48	6	2019	1	0.912
1648	proposed laser	-0.3127	-0.8285	6	54	167	8	2019	1.5	1.368
1649	propylene glycol	-0.3114	-0.4604	6	17	58	5	2019	0.8	0.7296
1650	prostate	-0.2135	0.2753	4	23	122	8	2019	0.25	0.228
1651	prostate cancer	0.7897	0.62	9	10	37	8	2019	15.625	14.2499
1652	prostate tissue	-0.2666	0.2594	4	9	120	6	2019	0	0
1653	protease	0.007	-0.0406	10	32	90	6	2019	0.1667	0.152
1654	protective immunity	-0.5443	0.0967	14	13	156	7	2019	0.1429	0.1303
1655	protein band	-0.5483	0.0838	20	27	415	11	2019	0.3636	0.3316
1656	protein coding gene	0.5163	-0.9261	12	44	422	24	2019	0.375	0.342
1657	protein profile	-0.6172	0.1385	18	36	193	11	2019	0	0
1658	proteinuria	-0.1007	0.6814	17	13	93	11	2019	0	0
1659	proton pump	-0.4407	0.8362	10	9	117	8	2019	0	0
1660	prototype	0.5616	-0.1422	16	22	79	11	2019	0.6364	0.5804
1661	protozoa	-0.2787	-0.0146	23	20	120	10	2019	1.8	1.6416
1662	protrusion	-0.0686	0.4104	4	11	87	12	2019	1.25	1.14
1663	pru	-0.3885	0.8342	10	5	128	8	2019	0	0
1664	psa	-0.6708	-0.1436	20	38	140	5	2019	1.2	1.0944
1665	pse	1.2237	0.3049	3	1	5	5	2019	0	0
1666	pseudomonas	-0.2386	-0.3798	2	37	196	10	2019	0.6	0.5472
1667	pseudomonas aeruginosa	-0.3783	-0.269	2	60	231	13	2019	1.4615	1.3329
1668	psp	-0.7014	0.2566	11	9	120	6	2019	1	0.912
1669	pss	0.5758	0.1434	3	11	99	6	2019	0.1667	0.152
1670	psychological stress	0.0497	0.6206	4	7	72	5	2019	0.6	0.5472
1671	ptb	0.0615	0.4603	19	7	171	9	2019	1	0.912
1672	ptsd	1.2594	-0.0808	1	4	20	5	2019	2	1.824
1673	ptx	0.1846	-0.0019	11	18	160	9	2019	1.3333	1.216
1674	pulse	-0.3546	-0.8458	6	89	910	49	2019	2.4694	2.2521
1675	pulse energy	-0.3466	-0.8481	6	74	355	17	2019	3.3529	3.0579
1676	pulse generation	-0.408	-0.8279	6	52	156	8	2019	2.5	2.28
1677	pulse repetition rate	-0.405	-0.9273	6	48	152	6	2019	5.6667	5.168
1678	pulse train	-0.4484	-0.9427	6	54	191	9	2019	1.5556	1.4187
1679	pulse width	-0.4117	-0.8957	6	73	528	26	2019	3.9615	3.6129
1680	pump power	-0.3936	-0.9155	6	76	590	28	2019	5.0357	4.5925
1681	purple sweet potato	-0.684	0.2158	11	20	94	6	2019	0.3333	0.304
1682	puskesmas utilization	1.0837	-0.0237	1	4	65	5	2019	0	0
1683	pv plant	0.5526	0.1283	3	6	80	5	2019	0	0
1684	pva	-0.4155	-0.798	6	80	339	18	2019	2	1.824
1685	pyrophosphate	-0.3055	0.2036	17	6	75	5	2019	0	0
1686	qmix	-1.0964	0.3632	18	2	10	5	2019	0	0
1687	quantitative study	0.8025	-0.0259	3	26	69	6	2019	0.1667	0.152
1688	quantity	0.5226	0.086	3	41	125	10	2019	0.2	0.1824
1689	quasi experiment	0.7849	0.5043	3	20	73	5	2019	0.4	0.3648
1690	quasi experimental design	0.9387	0.5536	3	16	55	5	2019	1.2	1.0944
1691	quercetin	-0.6666	-0.2903	13	33	185	11	2019	1.5455	1.4094
1692	rabbit	-0.4105	0.0283	12	72	566	26	2019	0.1538	0.1403
1693	rainfall	1.3135	-0.1101	1	9	61	11	2019	0.7273	0.6633
1694	rainy season	0.2778	-0.7487	12	6	76	6	2019	4.3333	3.952
1695	raman spectroscopy	-0.647	-0.4571	13	26	100	5	2019	1.8	1.6416
1696	randomized controlled trial	-0.6155	0.6784	4	28	112	8	2019	0.375	0.342
1697	randomized design	-0.3256	-0.2719	2	139	363	20	2019	0.45	0.4104
1698	rankl	-0.9796	0.4552	4	44	286	10	2019	1.3	1.1856
1699	rankl expression	-1.0196	0.5448	4	29	188	6	2019	4.6667	4.256
1700	rat	-0.7215	0.3312	22	363	5269	211	2019	1.3365	1.2189
1701	rat model	-0.8775	0.5181	23	55	353	15	2019	2.8667	2.6144
1702	rattus norvegicus	-0.5224	0.3253	9	190	1071	43	2019	0.6512	0.5939
1703	rattus novergicus	-0.7022	0.3702	4	105	379	15	2019	4.8	4.3776
1704	raw material	-0.2576	-0.4646	5	75	197	12	2019	0.3333	0.304
1705	reactor	-0.2409	-0.402	7	71	307	27	2019	1.2222	1.1147
1706	reality	0.9643	-0.0446	1	38	141	8	2019	1.25	1.14
1707	receptor activator	-0.9891	0.5617	4	38	260	9	2019	3.1111	2.8373
1708	recombinant vaccine	0.0003	0.0543	14	10	168	6	2019	0	0
1709	reef fish	-0.0165	-0.6909	2	4	63	7	2019	1	0.912
1710	regeneration	-0.6214	0.2005	4	156	633	28	2019	1.1429	1.0423
1711	rejection	-0.1096	-0.1969	9	60	194	7	2019	0.7143	0.6514
1712	relational capital	1.2867	0.0144	1	19	98	6	2019	1.3333	1.216
1713	relative humidity	-0.1975	-0.2391	16	34	189	11	2019	0.7273	0.6633
1714	release	-0.8923	0.0144	13	90	434	30	2019	1.3	1.1856
1715	religion	1.0592	0.0865	1	25	76	7	2019	1.2857	1.1726
1716	religiosity	1.051	0.0765	1	27	218	19	2019	0.8421	0.768
1717	religious leader	1.1512	0.1357	1	10	71	7	2019	0	0
1718	religious tourism	1.3313	-0.0269	1	9	70	5	2019	0	0
1719	removal	-0.3271	-0.4644	7	136	973	54	2019	3.463	3.1582
1720	removal efficiency	-0.1443	-0.4346	7	23	331	13	2019	0.3077	0.2806
1721	repetition	-0.2621	-0.2588	15	63	132	8	2019	1.375	1.254
1722	repetition rate	-0.4123	-0.9163	6	67	377	18	2019	3.7222	3.3946
1723	replicate	-0.2919	-0.2067	2	33	102	6	2019	0.8333	0.76
1724	replication	-0.2416	-0.278	2	232	763	40	2019	0.4	0.3648
1725	reproductive age	0.9442	0.1459	3	27	93	11	2019	0.3636	0.3316
1726	reproductive health	0.7601	-0.0802	3	23	241	15	2019	0.1333	0.1216
1727	research limitations implication	1.2013	-0.0398	1	68	240	12	2019	1.5833	1.444
1728	research paper	1.0296	-0.1583	1	22	143	6	2019	1.5	1.368
1729	research study	0.6778	-0.2463	5	49	183	13	2019	0.6923	0.6314
1730	residence	1.0365	0.1126	3	16	42	6	2019	2	1.824
1731	residential area	0.2603	-0.3091	5	28	130	7	2019	0	0
1732	resilience	1.0684	0.3128	3	18	197	21	2019	0.5714	0.5211
1733	resistance	-0.0135	0.0557	10	148	1178	68	2019	1.5882	1.4485
1734	resolution	0.2709	-0.277	1	54	235	14	2019	1.0714	0.9771
1735	retailer	0.9667	-0.0013	1	15	262	13	2019	3.1538	2.8763
1736	retention	-0.0286	0.005	4	51	384	25	2019	0.72	0.6566
1737	retina	-0.0559	0.1733	16	9	44	8	2019	2.875	2.622
1738	rfc	0.0967	-0.547	5	43	172	7	2019	0.1429	0.1303
1739	rfd	0.0378	-0.6172	5	33	100	7	2019	0.1429	0.1303
1740	rhodamine b	-0.678	-0.1146	21	22	64	6	2019	0.3333	0.304
1741	rhuepo	-1.4221	0.0777	13	4	20	5	2019	2	1.824
1742	ribosomal rna	0.5334	-0.9244	12	34	140	8	2019	0.375	0.342
1743	rice straw	-0.4866	-0.3221	2	23	137	11	2019	0.7273	0.6633
1744	rifabutin	0.0484	0.2153	10	25	156	5	2019	2.6	2.3712
1745	rifaximin	0.0365	0.2265	10	25	211	7	2019	4.7143	4.2994
1746	right	0.6737	-0.1029	3	28	222	20	2019	0.15	0.1368
1747	risk analysis	0.5636	-0.3723	5	18	59	5	2019	0.2	0.1824
1748	risk assessment	0.6596	-0.2544	5	23	100	11	2019	0	0
1749	risk level	0.6219	-0.3351	5	33	166	14	2019	0.0714	0.0651
1750	riskesdas	1.1528	-0.0373	1	6	38	6	2019	1.6667	1.52
1751	river	0.1887	-0.5961	12	89	418	47	2019	0.5532	0.5045
1752	roa	1.1007	-0.1514	1	27	111	8	2019	0.75	0.684
1753	romokalisari surabaya	0.1036	-0.5794	5	36	139	7	2019	1.8571	1.6937
1754	root surface cary	0.0786	-0.3108	6	2	100	10	2019	2	1.824
1755	ros	-0.6264	0.2	11	87	381	17	2019	0.5294	0.4828
1756	ros level	0.1639	0.3224	17	20	108	7	2019	0.1429	0.1303
1757	rotavirus infection	0.7144	0.2779	19	6	43	9	2019	2.1111	1.9253
1758	rough surface	-1.2739	0.2186	22	56	327	6	2019	2	1.824
1759	rpm	-0.4853	-0.4268	2	50	102	9	2019	1.4444	1.3173
1760	rrnas	0.5052	-0.9311	12	38	151	8	2019	0.75	0.684
1761	rshp	-0.3753	-0.3129	2	17	124	5	2019	2.2	2.0064
1762	rumput fatimah	-0.2538	0.1965	11	7	102	6	2019	0	0
1763	runx	-0.4523	0.372	4	13	110	5	2019	0	0
1764	runx2	-1.0215	0.4256	4	27	147	9	2019	0.6667	0.608
1765	rural community	1.4082	-0.0523	1	11	90	6	2019	0	0
1766	rva infection	0.583	0.3167	19	4	45	5	2019	5	4.56
1767	s betaceum	-0.1833	0.6832	11	15	108	6	2019	0.3333	0.304
1768	s ecc	-0.3093	0.3002	17	13	86	6	2019	0.3333	0.304
1769	s mutan	-0.3703	0.2473	17	16	158	8	2019	0.375	0.342
1770	s mutans biofilm	-0.5691	0.1387	20	18	109	5	2019	0.2	0.1824
1771	s scabiei	0.1368	-0.3065	12	16	195	6	2019	0.5	0.456
1772	s scabiei cox	0.1466	-0.3058	12	16	207	5	2019	0.8	0.7296
1773	sacrifice	0.6164	0.3326	10	9	140	10	2019	0	0
1774	safe concentration	0.0783	-0.6329	5	68	732	36	2019	0.1667	0.152
1775	safe duration	0.186	-0.4872	5	35	303	12	2019	0	0
1776	safe limit	0.1672	-0.5522	5	48	149	6	2019	0	0
1777	sale	0.9778	-0.081	1	46	170	7	2019	1.7143	1.5634
1778	salinity	-0.1862	-0.4966	2	56	230	12	2019	0.3333	0.304
1779	saliva	-0.156	0.279	17	48	476	26	2019	0.9231	0.8418
1780	salivary neutrophil	-0.2299	0.317	17	10	93	5	2019	1.6	1.4592
1781	salmonella	-0.1936	-0.3374	2	44	246	24	2019	1.6667	1.52
1782	salmonella thyphimurium	-0.4786	-0.4165	2	5	80	5	2019	0	0
1783	samban	0.984	0.1397	9	8	78	7	2019	0	0
1784	samban tutulak	0.8341	0.2594	9	5	112	7	2019	0	0
1785	sampang district	1.4254	-0.0063	1	10	48	5	2019	0.8	0.7296
1786	sampling point	0.2171	-0.6847	12	19	60	6	2019	2	1.824
1787	sand	-0.0506	-0.5208	5	24	81	7	2019	0.5714	0.5211
1788	sao2	0.133	0.5161	19	5	85	5	2019	0	0
1789	sargassum	-0.4425	-0.5109	2	23	258	17	2019	0.0588	0.0536
1790	sargassum sp	-0.444	-0.4738	2	21	191	10	2019	0.3	0.2736
1791	sas	0.8019	0.078	3	18	64	7	2019	0.8571	0.7817
1792	satiety	-0.3391	-0.3951	15	5	60	6	2019	1	0.912
1793	saturable absorber	-0.3748	-0.8672	6	100	1206	63	2019	3	2.736
1794	sbar instrument	0.7926	0.055	10	4	40	5	2019	1	0.912
1795	scaffold	-0.8641	0.0438	18	137	1441	50	2019	1.3	1.1856
1796	scanning electron microscope	-0.8353	-0.0998	22	135	464	15	2019	1	0.912
1797	scanning electron microscopy	-0.4922	-0.1675	13	72	168	9	2019	1.6667	1.52
1798	scheme	0.6794	-0.2108	1	34	219	14	2019	0.9286	0.8469
1799	schizophrenia	0.801	0.4921	10	18	157	18	2019	0.1111	0.1013
1800	schizophrenia relapse history	0.8985	0.469	10	3	45	5	2019	0	0
1801	school teacher	0.581	0.1679	3	8	29	5	2019	0.6	0.5472
1802	scmv	-0.4711	-0.0164	20	10	84	7	2019	0	0
1803	scope	1.1096	-0.1144	1	28	128	9	2019	0.3333	0.304
1804	scopus	0.667	0.3334	3	7	10	5	2019	0.4	0.3648
1805	sds page	-0.5114	0.0678	20	38	175	9	2019	0.3333	0.304
1806	seawater	-0.3157	-0.3551	2	44	184	11	2019	5.8182	5.3061
1807	seaweed	-0.2488	-0.5801	7	69	451	30	2019	0.7667	0.6992
1808	secondary metabolite	-0.9045	-0.501	13	12	108	8	2019	0	0
1809	secretion	-0.2212	0.4365	17	75	301	14	2019	1.2857	1.1726
1810	secretome	-0.9677	0.5064	18	54	621	20	2019	0.2	0.1824
1811	sediment	-0.2654	-0.4484	2	36	173	8	2019	1.25	1.14
1812	seed	-0.2505	-0.0658	2	94	607	41	2019	1.0488	0.9565
1813	segmentation	0.2318	0.1281	16	21	167	28	2019	1.25	1.14
1814	segoro tambak estuary	0.2531	-0.4496	7	12	142	7	2019	0.4286	0.3909
1815	selectivity	-0.2993	-0.438	6	42	199	7	2019	1.4286	1.3028
1816	self concept	1.0471	0.1976	3	5	35	7	2019	0.7143	0.6514
1817	self congruity	-0.5064	-0.7531	5	1	4	8	2019	0	0
1818	self esteem	0.8271	0.3477	3	11	121	25	2019	0.24	0.2189
1819	sem analysis	-0.5325	-0.332	7	27	114	5	2019	0.4	0.3648
1820	sem image	-1.0585	0.0793	22	59	211	5	2019	1.2	1.0944
1821	semi intensive pond	0.2211	-0.5979	2	8	217	7	2019	0	0
1822	senior high school	0.8503	0.1719	3	25	77	10	2019	1.2	1.0944
1823	senior high school student	1.0465	0.2075	3	15	72	7	2019	0.1429	0.1303
1824	sensor	-0.2389	-0.5139	6	63	628	62	2019	0.6935	0.6325
1825	sepsis patient	0.2652	0.3545	10	4	45	5	2019	0	0
1826	septic shock	0.2453	0.3732	10	10	29	6	2019	0.6667	0.608
1827	sequence	0.3372	-0.3573	12	149	1086	58	2019	0.569	0.5189
1828	sequence identity	0.5155	-0.9479	12	41	195	10	2019	0.7	0.6384
1829	sera	0.1974	0.4745	19	31	177	10	2019	0.7	0.6384
1830	sertoli cell	-1.4347	0.2887	13	6	115	5	2019	0	0
1831	serum bdnf	0.6656	0.6666	3	5	45	5	2019	0	0
1832	serum ferritin level	-0.0242	0.471	8	7	60	5	2019	0	0
1833	serum igg	-0.003	0.609	10	7	105	5	2019	2	1.824
1834	serum iron	0.0244	0.87	8	6	150	6	2019	0	0
1835	serum level	-0.2653	0.5351	10	57	358	22	2019	2.5455	2.3214
1836	serum pneumococcal specific igg level	0.315	0.2264	9	7	156	6	2019	1	0.912
1837	service quality	0.9826	-0.0612	1	32	198	17	2019	0.7059	0.6438
1838	session	0.0242	0.6725	8	44	276	22	2019	0.7727	0.7047
1839	settlement	0.6648	-0.2415	5	52	261	11	2019	0.5455	0.4975
1840	seventh day	-0.7968	0.1628	18	56	162	6	2019	0.1667	0.152
1841	sexual abuse	0.6595	-0.1501	9	2	72	17	2019	0	0
1842	sgot	-0.4364	0.3261	8	26	162	7	2019	5.1429	4.6902
1843	sgpt	-0.4449	0.3627	8	26	183	10	2019	3.6	3.2832
1844	sheep	-0.3923	0.1564	20	7	46	7	2019	0	0
1845	shell	-0.2722	-0.3839	15	85	426	25	2019	0.56	0.5107
1846	shrimp	-0.0374	-0.5405	2	74	623	30	2019	0.3667	0.3344
1847	sickness absence	1.1534	0.2742	3	2	16	8	2019	0	0
1848	sidoarjo hospital	1.0068	-0.1425	1	7	51	6	2019	0	0
1849	siga	-0.4005	0.5242	14	46	326	19	2019	0.0526	0.048
1850	siga level	-0.3475	0.6773	14	18	289	10	2019	0.5	0.456
1851	signal	0.2279	-0.2703	6	144	719	55	2019	1.8	1.6416
1852	significant decrease	-0.6059	0.2836	18	48	164	8	2019	1	0.912
1853	significant difference test	-0.8271	0.2652	4	50	122	6	2019	1.8333	1.672
