id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1495	urban heat island	0.9821	-0.2451	5	12	73	7	2019	0	0
1496	urban park	-0.0035	0.162	1	4	45	5	2019	1	1.2534
1497	urea	-0.9198	-0.1839	9	62	571	18	2019	0	0
1498	usd	0.6711	0.4368	1	8	84	7	2019	0	0
1499	user	0.9335	-0.2025	3	58	144	18	2019	0.1667	0.2089
1500	v v	-0.3305	-0.2935	2	21	61	6	2019	0.1667	0.2089
1501	vegetation index	0.8646	-0.2913	5	43	481	29	2019	0.1034	0.1297
1502	vele	-1.1012	0.0323	4	21	312	6	2019	0	0
1503	ventilator	0.0431	0.7369	10	5	84	7	2019	0	0
1504	venus	1.0459	0.7926	1	2	48	6	2019	1	1.2534
1505	vfa	-0.9406	0.1218	9	77	307	10	2019	0.5	0.6267
1506	viability	-0.7082	-0.0682	11	102	357	21	2019.0476	1.1429	1.4203
1507	virulence gene	-0.106	0.585	14	11	162	6	2019	0	0
1508	virus	0.0632	0.6548	12	67	355	16	2019	1.125	1.41
1509	viscosity	-0.5636	-0.2742	4	113	445	29	2019	0.3448	0.4322
1510	vision	0.9235	-0.1833	3	19	40	6	2019	0	0
1511	visitor	0.8724	-0.0754	3	29	114	10	2019	0	0
1512	vitamin	-0.2731	-0.0453	17	41	98	6	2019	2.3333	2.9245
1513	vitamin c	-0.745	-0.0882	4	72	368	11	2019	0.0909	0.1139
1514	vitro	-0.7879	0.3259	9	233	1071	40	2019	1.075	1.3474
1515	vitro evaluation	-0.9658	0.0921	9	61	141	5	2019	1	1.2534
1516	vitro gas production	-0.9557	0.0879	9	26	140	6	2019	0.1667	0.2089
1517	vitro rumen fermentation	-1.201	0.1647	9	54	212	7	2019	0.8571	1.0743
1518	volatile compound profile	-0.7051	0.3671	4	25	170	6	2019	3	3.7601
1519	volcanic ash soil	-0.3304	-0.1984	15	7	60	6	2019	1	1.2534
1520	voltage strength	-0.1197	1.065	10	6	102	6	2019	4	5.0134
1521	w v	-0.7448	-0.2498	2	58	140	10	2019	0.6	0.752
1522	w w	-0.4543	-0.4679	4	70	354	15	2019	0.0667	0.0836
1523	wakatobi	1.0936	0.15	1	11	146	7	2019	0.5714	0.7162
1524	water absorption	-0.215	-0.595	8	42	213	9	2019	3.3333	4.1779
1525	water activity	-0.5719	-0.284	2	29	78	5	2019	2.6	3.2587
1526	water bath	-0.4327	-0.2654	6	16	42	9	2019	0.1111	0.1393
1527	water buffalo	0.475	0.1467	11	16	168	7	2019	4	5.0134
1528	water fraction	-1.4675	0.149	4	37	190	6	2019	0.6667	0.8356
1529	water improvement	-0.1269	0.0659	16	1	20	5	2019	0	0
1530	water management	0.6457	-0.3103	5	26	129	10	2019	0.6	0.752
1531	water spinach	0.0028	-0.1683	16	20	282	11	2019	0	0
1532	watt	-0.2589	-0.2111	10	29	94	10	2019	0	0
1533	wave	0.678	-0.2244	14	44	377	36	2019	0.5	0.6267
1534	wavelength	0.0022	-0.238	6	59	228	23	2019	0.5217	0.6539
1535	weight gain	-0.4491	0.5058	6	59	252	10	2019	0.2	0.2507
1536	welfare	0.9757	0.3016	1	37	295	24	2019	1.9167	2.4023
1537	west halmahera	0.6587	0.0673	1	9	80	5	2019	0	0
1538	west indian arrowroot	0.0525	-0.0986	10	10	156	8	2019	0	0
1539	west kalimantan	0.9409	-0.0104	1	60	336	19	2019	0.8421	1.0555
1540	west kalimantan province	1.2647	0.0007	1	27	138	5	2019	0	0
1541	west nusa tenggara	0.6149	-0.0644	5	26	93	8	2019	0.5	0.6267
1542	west sumatera	0.4925	-0.0061	14	33	209	11	2019	0	0
1543	whale shark	0.6989	-0.1714	3	9	105	8	2019	0.75	0.94
1544	wheel tractor	0.7376	-0.1904	1	6	78	5	2019	0.2	0.2507
1545	wide range	0.4649	0.3797	12	29	103	6	2019	1.6667	2.0889
1546	wolbachia	0.1939	0.5808	12	9	78	6	2019	0	0
1547	woman	0.6272	0.2308	3	45	241	21	2019	0.619	0.7759
1548	wood	-0.1236	-0.4973	8	141	1250	81	2019	0.7037	0.882
1549	wood property	0.3406	-0.6913	8	17	126	10	2019	1.1	1.3787
1550	wood sample	-0.3063	-0.4293	8	39	159	6	2019	2	2.5067
1551	wood species	-0.0287	-0.4737	8	41	177	10	2019	1.7	2.1307
1552	workshop	0.9156	-0.1022	3	13	33	5	2019	1.8	2.256
1553	wound	-1.3612	0.3484	15	19	100	6	2019	1	1.2534
1554	wrf	0.8354	-0.6263	14	12	139	9	2019	0.6667	0.8356
1555	wvtr	-0.6473	-0.5365	11	29	186	7	2019	0	0
1556	x ray diffraction	-0.6681	-0.5174	2	86	216	14	2019	0.4286	0.5372
1557	xrd	-0.7001	-0.6292	2	120	502	26	2019	0.4615	0.5785
1558	xrd pattern	-0.8173	-0.6694	2	43	106	5	2019	0.2	0.2507
1559	yard	0.9558	-0.0208	1	16	50	9	2019	0.8889	1.1141
1560	yeast	-0.5992	0.1962	11	68	255	14	2019	0.7857	0.9848
1561	yellowfin tuna	-0.0354	-0.0529	17	21	68	6	2019	1.3333	1.6711
1562	yogyakarta	0.5066	-0.1542	3	20	77	9	2019	0	0
1563	young farmer	1.3562	-0.1104	3	9	93	7	2019	2.5714	3.2229
1564	young leafe	-0.0529	-0.0489	16	26	82	6	2019	1.6667	2.0889
1565	zeolite	-0.2222	-0.3187	16	29	364	32	2019	1	1.2534
1566	zinc	-0.2799	-0.0483	17	48	156	8	2019	0.875	1.0967
1567	zno	-0.6112	-0.3715	2	24	95	10	2019	0.3	0.376
1568	zygote	-0.0387	1.0513	10	27	478	21	2019	2.5714	3.2229
