id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1494	pg ml	-0.365	0.9244	6	48	310	9	2019	0.4444	0.4148
1495	pgb	-0.6205	0.6974	6	29	911	34	2019	1.2647	1.1803
1496	pge2	-0.484	1.1705	8	7	162	9	2019	0	0
1497	pgv	-0.4399	0.7665	6	30	414	18	2019	2.5556	2.3849
1498	ph meter	0.3376	-0.5398	3	2	35	5	2019	0	0
1499	pharmacist	0.8018	0.1217	2	18	84	7	2019	5.4286	5.0662
1500	phase flow	-0.2949	-0.5957	11	13	91	7	2019	4.1429	3.8663
1501	phc	0.9398	0.1407	2	5	98	7	2019	0	0
1502	phenol	-0.829	0.0431	12	64	282	13	2019	0.8462	0.7897
1503	phenolic	-0.5548	0.0593	5	16	63	6	2019	7.5	6.9993
1504	phenolic resin	-0.6317	-0.4339	7	31	108	7	2019	0.5714	0.5333
1505	phenotypic characteristic	-0.3286	0.1876	12	22	50	6	2019	0	0
1506	phenyl	-0.5365	-0.0087	7	35	80	5	2019	1.4	1.3065
1507	philippine	0.9426	0.2558	2	18	162	11	2019	3.3636	3.1391
1508	phosphate	-0.707	-0.3812	1	81	249	11	2019	0.4545	0.4242
1509	photo	0.6307	-0.5699	18	20	189	11	2019	1.5455	1.4423
1510	photocatalyst	-0.8494	-0.2817	1	61	430	19	2019	0.3684	0.3438
1511	phylogenetic analysis	0.0197	0.2217	10	52	186	14	2019	3.0714	2.8664
1512	phylogenetic tree	0.1766	0.4809	10	30	143	5	2019	0.4	0.3733
1513	physical quality	-0.5929	0.0907	7	42	167	8	2019	0	0
1514	physician	0.7027	0.0694	2	25	189	15	2019	0.6667	0.6222
1515	physico chemical property	-0.5954	-0.1673	20	32	138	7	2019	0.7143	0.6666
1516	physicochemical property	-0.3718	0.0344	5	33	100	6	2019	2.5	2.3331
1517	physiological condition	0.0068	0.3017	5	15	107	5	2019	0	0
1518	pilot study	0.8559	0.1838	2	41	116	8	2019	1.125	1.0499
1519	pineapple	-0.5159	-0.1061	7	35	184	10	2019	0.3	0.28
1520	pinene	-0.9216	-0.0971	1	30	184	7	2019	4.1429	3.8663
1521	pipe	-0.1664	-0.6095	3	36	140	16	2019	1.6875	1.5748
1522	piroxicam	-0.6858	-0.3683	7	8	70	5	2019	0	0
1523	pixel	0.5415	-0.6568	3	45	214	16	2019	0.3125	0.2916
1524	pkc	-0.2829	0.4725	5	47	321	11	2019	0.4545	0.4242
1525	pksac	-0.9588	-0.349	1	12	216	8	2019	0	0
1526	placebo	0.5494	0.5031	14	63	257	9	2019	0.6667	0.6222
1527	placement	0.2501	-0.7689	17	9	69	6	2019	0.1667	0.1555
1528	plane	-0.1242	-0.4196	3	51	227	18	2019	0.7778	0.7259
1529	planetscope image	0.5132	-0.5277	3	15	47	6	2019	0.1667	0.1555
1530	plant height	-0.1093	0.021	4	40	176	10	2019	0	0
1531	plaque accumulation	-1.0385	0.0159	1	7	132	6	2019	0	0
1532	plasma level	0.4994	0.9384	8	14	180	5	2019	1	0.9332
1533	plasmodium	0.5779	-0.1401	3	31	102	9	2019	1	0.9332
1534	plasmodium parasite	0.5165	-0.2232	3	28	114	11	2019	0.8182	0.7636
1535	plasmodium vivax	0.5072	-0.1024	3	30	73	5	2019	0.6	0.5599
1536	platelet	-0.381	0.6748	6	22	224	6	2019	0.1667	0.1555
1537	platelet rich plasma	-0.3836	0.6604	6	19	207	5	2019	0	0
1538	plla	-0.4369	-0.0756	7	22	149	11	2019	0.0909	0.0848
1539	pln	0.5148	-0.6396	17	9	63	6	2019	0	0
1540	pls	-0.0566	-0.6112	9	64	523	15	2019	1.2667	1.1821
1541	point cloud	0.2874	-0.4327	3	18	79	8	2019	0.25	0.2333
1542	pollution load	-0.1311	-0.3095	4	4	42	7	2019	0	0
1543	poly	-0.4195	-0.0207	7	47	204	12	2019	1.1667	1.0888
1544	polydispersity index	-0.9466	-0.1681	1	50	261	11	2019	1.4545	1.3574
1545	polymer	-0.8065	-0.2305	1	96	447	25	2019	1.32	1.2319
1546	polymerase chain reaction	0.1244	0.4676	10	97	281	14	2019	1.2857	1.1999
1547	polymerase chain reaction restriction fragment length polymorphism	0.36	0.7324	8	49	180	6	2019	0.8333	0.7777
1548	polymorphism	0.3317	0.6798	8	88	763	28	2019	0.5	0.4666
1549	pond	-0.1346	-0.2062	4	23	128	11	2019	0.2727	0.2545
1550	population density	0.6893	-0.3288	15	16	212	9	2019	0	0
1551	porcine	-0.6058	0.0386	9	27	125	5	2019	3.4	3.173
1552	porcine gelatin	-0.5514	0.0801	9	21	189	8	2019	0	0
1553	pore	-0.6182	-0.3693	1	58	155	8	2019	4.375	4.0829
1554	pore structure	-0.7141	-0.3025	1	41	262	15	2019	2.2667	2.1153
1555	pork	0.1195	0.346	10	33	179	8	2019	2.75	2.5664
1556	porosity	-0.4971	-0.3769	7	69	398	33	2019	0.3636	0.3394
1557	porous carbon	-0.7514	-0.308	1	44	441	16	2019	1.1875	1.1082
1558	portfolio	0.9297	-0.1922	2	10	165	17	2019	0.3529	0.3294
1559	positive control	-0.4364	0.4265	6	101	233	11	2019	1.1818	1.1029
1560	positive correlation	0.3082	0.3686	2	86	321	12	2019	1	0.9332
1561	positive effect	0.3598	0.1537	2	70	247	10	2019	0.1	0.0933
1562	positive influence	1.2292	0.0418	2	14	36	5	2019	0.6	0.5599
1563	positive result	0.485	0.3342	2	26	59	5	2019	0.6	0.5599
1564	post	-0.1244	0.5057	5	64	338	21	2019	0.1905	0.1778
1565	potassium	-0.6943	-0.3027	1	39	143	6	2019	1.3333	1.2443
1566	potential candidate	-0.8505	-0.2901	19	32	64	5	2019	0.4	0.3733
1567	potential loss	0.6191	-0.142	2	4	45	5	2019	1	0.9332
1568	poultry	-0.3742	0.1766	5	37	88	5	2019	1.4	1.3065
1569	poverty	0.7786	-0.318	4	21	132	14	2019	0.9286	0.8666
1570	power loss	0.5143	-0.7114	17	9	49	7	2019	0	0
1571	power system	0.4297	-0.6746	17	20	167	23	2019	0.087	0.0812
1572	ppv	0.7742	-0.3404	3	25	181	10	2019	0.1	0.0933
1573	pr interval	0.9901	0.0819	3	6	64	8	2019	1	0.9332
1574	practical implication	1.1019	0.0019	2	64	213	11	2019	1.0909	1.0181
1575	prebiotic	-0.4448	0.129	15	19	126	7	2019	0.2857	0.2666
1576	precipitation method	-0.9114	-0.3872	1	55	251	10	2019	0.8	0.7466
1577	precision agriculture	0.394	-0.4123	20	19	72	8	2019	0.5	0.4666
1578	precursor	-0.728	-0.1341	1	132	455	20	2019	0.95	0.8866
1579	prediction model	0.2428	-0.5791	3	51	306	15	2019	0.8	0.7466
1580	predictor	0.7553	0.2216	16	47	256	20	2019	1.7	1.5865
1581	pregnant woman	0.3313	-0.0118	2	17	184	16	2019	1	0.9332
1582	premenopausal period	1.2395	0.8362	13	25	240	5	2019	4	3.733
1583	premium	0.6242	-0.2794	3	19	155	17	2019	0.0588	0.0549
1584	preoperative haec	0.2649	0.1064	11	9	70	5	2019	1	0.9332
1585	preprocessing	0.5079	-0.3544	3	30	85	9	2019	0.7778	0.7259
1586	present work	-0.4158	-0.3913	11	101	262	16	2019	1.3125	1.2249
1587	pressure distribution	0.2554	-0.3625	11	1	25	5	2019	0	0
1588	pressure gradient	-0.2706	-0.5944	11	11	71	5	2019	3.6	3.3597
1589	preterm	0.776	0.3357	2	27	310	7	2019	0.7143	0.6666
1590	pretreatment	-0.6471	-0.3235	12	46	249	13	2019	15.3846	14.3575
1591	prevention focus	1.4857	-0.0823	2	6	156	6	2019	0	0
1592	prevotella	-0.1798	0.1842	15	10	110	5	2019	2	1.8665
1593	prf l	-0.2589	0.6752	18	5	48	6	2019	1	0.9332
1594	primary care	0.7966	0.1835	2	34	166	12	2019	0.5833	0.5444
1595	primary forest	-0.1163	-0.2996	4	10	34	5	2019	0.4	0.3733
1596	primary health care center	0.0384	0.0447	4	8	64	8	2019	0	0
1597	primary health centre	0.6974	0.035	2	17	47	6	2019	2.1667	2.022
1598	primary outcome	0.8344	0.3551	2	38	121	5	2019	1.2	1.1199
1599	primary trader	0.8982	-0.0885	23	6	108	6	2019	0	0
1600	primary tumour	-0.4749	0.3769	14	4	40	10	2019	5	4.6662
1601	primer	0.1518	0.3842	10	102	731	45	2019	1.5556	1.4517
1602	principal component analysis	-0.0104	-0.1051	3	116	364	20	2019	0.8	0.7466
1603	principle component analysis	0.2977	-0.3474	3	21	50	5	2019	0	0
1604	privacy	0.8489	-0.1545	2	9	106	10	2019	1.4	1.3065
1605	private practitioner	0.8588	0.1032	2	3	35	7	2019	0	0
1606	pro inflammatory cytokine	-0.0686	0.554	15	18	174	5	2019	0.2	0.1866
1607	probiotic	-0.3189	0.3416	6	61	254	11	2019	1.3636	1.2726
1608	product success	1.1632	-0.1354	2	2	18	6	2019	0	0
1609	progesterone level	-0.0545	0.5956	15	4	78	6	2019	0	0
1610	prognosis	0.2979	0.6722	14	51	186	10	2019	1.4	1.3065
1611	progression	0.1969	0.4099	14	99	458	17	2019	2.2353	2.0861
1612	progression free survival	0.5893	0.7766	14	48	242	8	2019	1.25	1.1665
1613	proliferation	-0.3856	0.5929	6	155	806	41	2019	0.9512	0.8877
1614	propagation	0.0038	-0.6824	11	25	95	14	2019	0.2857	0.2666
1615	propionic acid	-0.4635	0.1822	15	37	103	5	2019	0.8	0.7466
1616	proquest	1.132	0.7197	13	69	356	10	2019	2.8	2.6131
1617	prospective cohort study	0.6262	0.3438	16	21	84	5	2019	2.2	2.0531
1618	protective effect	0.6477	0.9745	13	61	321	9	2019	3.8889	3.6293
1619	protein content	-0.3838	0.0428	5	89	255	12	2019	0.4167	0.3888
1620	protozoa	-0.4995	0.1384	5	44	150	7	2019	0.1429	0.1333
1621	prp	-0.3712	0.6221	6	19	663	20	2019	0	0
1622	pseudomonas aeruginosa	-0.1682	0.3825	6	42	143	7	2019	0.8571	0.7999
1623	psh	-0.3373	-0.4159	11	7	35	6	2019	5.1667	4.8217
1624	psh state	-0.331	-0.4043	11	5	30	5	2019	6	5.5994
1625	pso	-0.1186	-0.5889	9	34	265	11	2019	1.6364	1.5271
1626	ptb	0.641	0.1457	3	13	225	12	2019	1.8333	1.7109
1627	public sector	1.1031	0.03	2	9	18	6	2019	6.8333	6.3771
1628	public transport	0.6131	-0.7321	17	10	133	10	2019	1.5	1.3999
1629	publication	0.8406	0.1386	2	34	170	11	2019	3.5455	3.3088
1630	publication bias	1.2542	0.9307	13	38	238	5	2019	4	3.733
1631	pubmed	0.8778	0.6464	13	127	563	21	2019	4.9048	4.5773
1632	pulp	-0.5879	0.299	6	64	343	15	2019	0.7333	0.6844
1633	punch force	-0.7309	-1.059	17	3	42	6	2019	0	0
1634	pupil dilation	-0.0898	-0.1547	1	4	15	6	2019	0	0
1635	purification	-0.6861	-0.0236	9	66	171	9	2019	2.4444	2.2813
1636	purity	-0.3685	0.0778	3	46	163	8	2019	1.5	1.3999
1637	purkinje cell	-0.0542	0.2645	8	9	105	5	2019	3	2.7997
1638	purple nutsedge	-0.1481	0.1521	4	14	130	5	2019	0	0
1639	purworejo regency	0.6042	-0.1073	2	27	104	9	2019	0.4444	0.4148
1640	pv hosting capacity	0.511	-0.7067	17	6	28	10	2019	0.7	0.6533
1641	pva	-0.6026	-0.2361	1	42	194	20	2019.05	1.35	1.2632
1642	pvac	-0.7227	-0.3341	1	27	114	5	2019	8	7.4659
1643	pvp	-0.721	-0.3848	1	14	56	7	2019	5.2857	4.9328
1644	pvt air collector	-0.0002	-0.5996	4	7	70	5	2019	0	0
1645	pyrolysis	-0.743	-0.483	1	90	530	33	2019	2.1818	2.0362
1646	pyrolysis process	-0.7485	-0.3844	12	17	69	7	2019	1.4286	1.3332
1647	python	0.3786	-0.5211	3	14	34	7	2019	1.1429	1.0666
1648	q pcr	-0.0205	0.3628	10	7	70	5	2019	3	2.7997
1649	qams	-0.9611	-0.2003	1	13	144	6	2019	1	0.9332
1650	qcm	-0.6891	-0.3362	1	34	174	8	2019	8.5	7.9325
1651	qos	0.3859	-0.4387	3	3	8	5	2019	0.6	0.5599
1652	qpcr	0.1701	0.8755	10	50	226	8	2019	1	0.9332
1653	qpe	-0.4256	-0.966	9	1	6	6	2019	1	0.9332
1654	quadrotor	0.2094	-0.4948	3	8	58	12	2019	0.5833	0.5444
1655	qualitative study	0.8239	0.1337	2	57	192	13	2019	1.5385	1.4358
1656	quality level	0.3695	-0.3445	3	15	175	11	2019	1.0909	1.0181
1657	quality standard	-0.0153	-0.2648	4	25	113	8	2019	0.5	0.4666
1658	quantification	-0.4528	-0.259	9	158	819	27	2019	1.2963	1.2098
1659	quantitative analysis	-0.3079	-0.4641	9	102	357	14	2019	1	0.9332
1660	quartz crystal microbalance	-0.6623	-0.3304	1	34	166	8	2019	9	8.3992
1661	r s	0.3311	-0.4641	3	3	28	7	2019	0	0
1662	ra enlargement	0.8501	-0.2673	3	7	115	5	2019	0	0
1663	radiation	0.3595	0.0085	18	21	203	17	2019	1.1765	1.0979
1664	radiator	0.1114	-0.6835	3	9	121	11	2019	0	0
1665	radiologist	0.5326	-0.2413	3	17	47	6	2019	2.1667	2.022
1666	rainfall pattern	-0.1822	0.3829	3	3	27	6	2019	0	0
1667	random effect model	1.2639	0.935	13	45	301	7	2019	3.1429	2.933
1668	random forest	0.5541	-0.4614	3	33	90	10	2019	0.6	0.5599
1669	randomized design	-0.3619	0.1766	5	105	340	16	2019	0.3125	0.2916
1670	rankl level	-0.3297	0.7156	8	22	115	6	2019	2.1667	2.022
1671	rapd	0.1001	0.3311	10	26	122	6	2019	0.3333	0.3111
1672	raspberry pi	0.3151	-0.5244	3	9	62	14	2019	1.6429	1.5332
1673	raster orientation	-0.0945	-0.1068	7	6	120	8	2019	0	0
1674	rat	-0.1945	0.6366	8	177	1657	71	2019	0.8592	0.8018
1675	ration	-0.4317	0.4003	5	81	627	27	2019	0	0
1676	rationing	0.7773	0.0793	2	13	216	8	2019	1	0.9332
1677	rationing strategy	0.7817	0.0798	2	13	174	6	2019	1	0.9332
1678	rbcl	0.0782	0.4521	10	12	125	7	2019	0	0
1679	rbf	0.2736	-0.2645	3	13	77	5	2019	0	0
1680	rdb	-0.7718	-0.6599	9	16	370	10	2019	0	0
1681	reaction	-0.5938	-0.1055	1	265	1335	72	2019	1.7639	1.6461
1682	reaction mechanism	-0.834	-0.1158	12	30	446	18	2019	0.3889	0.3629
1683	reaction time	-0.811	0.0635	1	42	87	5	2019	1.8	1.6798
1684	reactor	-0.6037	-0.3967	12	67	687	49	2019	1.449	1.3522
1685	real cost	0.8678	0.2026	2	5	126	9	2019	1	0.9332
1686	real number	0.2332	-0.3555	3	4	28	5	2019	0	0
1687	real time polymerase chain reaction	0.1306	0.4621	10	47	234	9	2019	2.1111	1.9702
1688	rebaudioside	-0.185	-0.7162	9	18	110	5	2019	1	0.9332
1689	recall	0.6197	-0.3282	3	23	96	12	2019	1.75	1.6332
1690	receptor	-0.0195	0.6955	14	183	1007	42	2019	2.119	1.9776
1691	recommendation system	0.8338	-0.4374	2	12	37	17	2019	0.1176	0.1098
1692	recovery room	0.7539	-0.4258	17	4	65	5	2019	1	0.9332
1693	recurrence	0.8897	0.4894	13	40	420	20	2019	1.3	1.2132
1694	red ginger oleoresin	-0.7983	-0.188	1	18	184	10	2019	1.4	1.3065
1695	red ginger oleoresin microcapsule	-0.8148	-0.2092	1	19	144	6	2019	1	0.9332
1696	red guava	-0.3937	0.6603	8	12	204	10	2019	0.4	0.3733
1697	red rice	-0.297	0.6701	8	8	40	5	2019	0	0
1698	ree	-0.7386	-0.2746	1	15	93	7	2019	0	0
1699	referral hospital	0.6106	0.1275	2	24	111	10	2019	0.5	0.4666
1700	refractive index	-0.7423	-0.2537	1	10	56	6	2019	0.1667	0.1555
1701	regional autonomy	0.8419	-0.1793	2	5	108	6	2019	0	0
1702	regrowth phase	-0.2283	0.1065	4	13	110	5	2019	0	0
1703	relay node	0.5916	-0.5126	17	4	26	5	2019	0	0
1704	relevance	0.8377	-0.0538	2	39	106	9	2019	1	0.9332
1705	relevant data	1.2538	0.9213	13	46	302	8	2019	2.75	2.5664
1706	relief	0.4154	-0.4117	20	22	130	7	2019	0.5714	0.5333
1707	religion	0.7572	-0.1761	4	12	59	14	2019	0.4286	0.4
1708	religiosity	1.3368	0.0337	2	8	29	8	2019	0.25	0.2333
1709	rema	0.5862	1.3432	22	12	318	6	2019	1	0.9332
1710	replicate	-0.281	0.347	5	56	171	7	2019	0	0
1711	replication	-0.364	0.1736	5	149	575	32	2019	0.3125	0.2916
1712	reproductive performance	-0.3134	0.4528	5	30	141	6	2019	0	0
1713	research aim	0.2923	0.0776	2	58	153	6	2019	0.5	0.4666
1714	research article	1.2175	0.7986	13	51	322	8	2019	3	2.7997
1715	research limitations implication	1.1325	0.0399	2	50	159	8	2019	1.125	1.0499
1716	residual stress	-0.3165	-0.2627	7	10	30	6	2019	0.6667	0.6222
1717	respiration rate	-0.4517	-0.1249	7	29	287	19	2019	0	0
1718	response surface methodology	-0.8222	-0.341	9	65	280	15	2019	0.4	0.3733
1719	responsibility	0.8878	0.0656	2	55	215	16	2019	0.8125	0.7583
1720	resveratrol	-0.3919	0.8371	6	20	160	7	2019	0	0
1721	ret	0.3585	0.3927	10	7	91	7	2019	6	5.5994
1722	retention time	-0.7335	-0.4125	9	64	404	14	2019	1.4286	1.3332
1723	revegetation	0.0473	-0.026	4	13	72	5	2019	4.8	4.4796
1724	revenue	0.7175	-0.3778	3	4	56	8	2019	0.75	0.6999
1725	review manager	1.269	0.933	13	43	253	6	2019	2.6667	2.4886
1726	revman	1.2728	0.9134	13	45	268	7	2019	2.2857	2.1331
1727	rha	-1.0368	-0.1088	1	15	155	5	2019	0	0
1728	rhizome	-0.3636	0.3957	6	41	153	8	2019	0.75	0.6999
1729	rho b	-0.6619	-0.5144	9	16	110	5	2019	0	0
1730	rice bran	-0.5066	0.1123	5	51	191	9	2019	0	0
1731	rice grain	-0.4974	0.0159	5	13	75	8	2019	6.375	5.9494
1732	rice husk	-0.37	-0.9233	11	19	290	10	2019	3.4	3.173
1733	rice husk gasification	-0.271	-0.8943	11	17	141	6	2019	1.3333	1.2443
1734	rice production	0.5301	-0.187	2	37	217	16	2019	0.4375	0.4083
1735	rice straw	-0.365	0.229	5	63	303	11	2019	0.8182	0.7636
1736	rice variety	-0.0597	-0.1776	4	28	318	19	2019	0.5263	0.4912
1737	rifampicin	0.3927	1.1274	22	26	532	12	2019	1.3333	1.2443
1738	ring road	-6.8828	-6.8944	26	1	30	6	2019	0	0
1739	risk factor	0.5564	0.3025	2	104	612	33	2019	1.6364	1.5271
1740	risk perception	0.4664	-0.1011	18	4	144	8	2019	2	1.8665
1741	river sediment	0.1272	-0.1928	4	8	73	6	2019	2.6667	2.4886
1742	river water	0.0981	-0.2151	4	14	77	6	2019	1.5	1.3999
1743	rmsec	-0.234	-0.6853	9	50	333	9	2019	1.6667	1.5554
1744	rmsep	-0.287	-0.6821	9	44	213	5	2019	1.6	1.4932
1745	roadside livestock trader	0.7817	-0.1019	23	8	160	8	2019	1	0.9332
1746	robot	0.2822	-0.4992	3	11	100	36	2019	3.5	3.2663
1747	robustness	-0.1451	-0.4312	3	62	106	7	2019	1.8571	1.7332
1748	rooftop pv	0.5236	-0.6852	17	3	14	6	2019	0	0
1749	room temperature	-0.5881	-0.17	11	123	386	22	2019	1.2273	1.1453
1750	ros level	-0.5028	0.8027	6	48	268	10	2019	2.2	2.0531
1751	rose tea	-0.6345	-0.0402	7	8	54	6	2019	0	0
1752	rosella	0.4123	0.8086	8	10	156	6	2019	0	0
1753	rotation speed	-0.6603	-0.5049	7	17	132	8	2019	1.25	1.1665
1754	rotavirus	0.2837	0.2815	15	9	47	5	2019	3.2	2.9864
1755	rp hplc	-0.7353	-0.5334	9	44	246	7	2019	0	0
1756	rpfmsp3	0.331	0.476	13	8	50	5	2019	4	3.733
1757	rpm	-0.4247	-0.428	7	97	294	23	2019	0.6087	0.5681
1758	rsd	-0.5924	-0.3461	9	41	127	6	2019	0	0
1759	rsf	-0.0526	-0.3834	9	26	252	9	2019	0.5556	0.5185
1760	rsm	-0.9347	-0.2651	9	55	181	10	2019	0.2	0.1866
1761	rt pcr	0.1057	0.669	8	89	384	11	2019	1.5455	1.4423
1762	ruman	-0.621	0.2997	5	44	286	11	2019	0.0909	0.0848
1763	rumen fermentation	-0.5632	0.2011	5	50	211	8	2019	0	0
1764	ruminant	-0.1439	0.4004	5	62	244	7	2019	0.4286	0.4
1765	s c	-0.3186	0.4563	5	23	165	7	2019	0	0
1766	s cd	-0.6536	-0.1229	1	14	120	8	2019	0	0
1767	s epidermidis	-0.3071	0.8474	22	10	230	5	2019	1	0.9332
1768	s hystrix	-0.8862	0.3024	6	29	144	5	2019	0.2	0.1866
1769	s ii	-0.4987	-0.7066	9	18	180	6	2019	0	0
1770	s snedds	-0.8805	-0.0921	1	18	121	5	2019	1	0.9332
1771	s100a8	0.0744	0.6789	14	48	250	8	2019	4.75	4.4329
1772	saa	-0.3404	0.3205	8	48	186	7	2019	0.4286	0.4
1773	salatiga city	-6.8817	-6.8932	26	1	30	5	2019	0	0
1774	samarinda	-0.3599	-0.2565	4	15	54	5	2019	0.2	0.1866
1775	sand dune	0.5132	-0.3834	3	5	28	6	2019	0.6667	0.6222
1776	saponification pre treatment	-0.7926	-0.3065	12	11	210	7	2019	1	0.9332
1777	sar	0.3978	-0.6041	7	19	68	9	2019	1.4444	1.348
1778	sargassum hystrix	-0.7211	0.3322	6	48	177	6	2019	0.6667	0.6222
1779	sargassum sp	-0.768	0.1794	19	13	175	7	2019	0	0
1780	sawdust	-0.4755	-0.8988	11	32	248	8	2019	4	3.733
1781	sbm	-0.4074	0.4157	5	24	285	9	2019	0	0
1782	scaffold	-0.7697	-0.3809	1	11	75	5	2019	4	3.733
1783	scalp block	1.2892	0.7878	13	4	60	6	2019	0	0
1784	scanning electron microscopy	-0.735	-0.3027	1	104	241	13	2019	2.7692	2.5844
1785	sci	0.8175	-0.2326	3	7	129	9	2019	1.3333	1.2443
1786	scientific field	0.7358	-0.3547	15	12	145	5	2019	0	0
1787	sds page	-0.2847	0.2547	5	23	61	5	2019	0.4	0.3733
1788	sea level rise	0.7659	-0.1752	2	20	64	7	2019	0.2857	0.2666
1789	seagrass bed	0.4929	-0.5897	3	16	58	10	2019	0	0
1790	seagrass percent cover	0.5103	-0.5652	3	14	46	5	2019	0	0
1791	seagrass species	0.4914	-0.6205	3	10	99	8	2019	1.75	1.6332
1792	seawater	-0.7166	-0.4366	1	18	119	5	2019	3.4	3.173
1793	seaweed	-0.7434	0.1089	6	47	266	19	2019	0.2632	0.2456
1794	second	0.3274	-0.4071	3	57	206	13	2019	4.3077	4.0201
1795	second factor	-0.2597	0.0762	4	39	124	7	2019	0.8571	0.7999
1796	second step	-0.3858	-0.3487	11	30	97	6	2019	0.8333	0.7777
1797	secondary outcome	0.9229	0.4065	2	40	129	5	2019	1	0.9332
1798	secondary prevention	1.0673	0.6539	16	13	322	7	2019	0	0
1799	secondhand smoke	0.9087	0.4904	2	15	91	5	2019	12.8	11.9455
1800	secondhand smoking	0.8943	0.4681	2	9	140	8	2019	0.75	0.6999
1801	secretome	-0.4204	0.8668	6	26	396	12	2019	0	0
1802	security	0.655	-0.3043	2	53	275	42	2019	0.5714	0.5333
1803	segmentation	0.5148	-0.3942	3	30	172	27	2019	0.7407	0.6913
1804	segmentation process	0.5368	-0.445	3	17	47	5	2019	0.2	0.1866
1805	selectivity	-0.7372	-0.282	1	121	351	15	2019	3.2	2.9864
1806	self disclosure	0.8403	0.4756	2	2	30	5	2019	0	0
1807	sem edx	-0.9626	-0.3565	1	48	155	7	2019	0.5714	0.5333
1808	semangga district	0.8669	-0.2038	2	13	230	5	2019	0	0
1809	senescence	-0.3136	0.8657	6	61	321	8	2019	1.625	1.5165
1810	sensory evaluation	-0.5423	-0.0408	5	23	65	5	2019	0	0
1811	sensory property	-0.5694	-0.0162	5	12	81	9	2019	0	0
1812	sensory quality	-0.4672	-0.0516	5	22	62	6	2019	0	0
1813	sentiment analysis	0.5853	-0.3605	3	5	15	7	2019	0.7143	0.6666
1814	sentinel	0.3679	-0.4406	4	23	169	16	2019	0.1875	0.175
1815	separation	-0.511	-0.4185	9	178	1108	50	2019	0.9	0.8399
1816	sequence homology	-0.1012	0.0133	12	9	50	5	2019	0	0
1817	sequential adjustment method	-0.1697	-0.3914	11	4	62	6	2019	0	0
1818	sericin	-0.4666	-0.0012	7	11	95	5	2019	0	0
1819	serotonin immunoreactivity	-0.1327	0.9559	8	8	132	6	2019	0	0
1820	serum	-0.0656	0.4729	7	70	280	14	2019	1.2857	1.1999
1821	serum protein	-0.3041	0.4708	5	11	115	5	2019	0	0
1822	severe malaria	0.6297	0.1517	13	25	113	5	2019	4.6	4.2929
1823	shading	-0.2016	0.1329	5	20	180	6	2019	0	0
1824	shallot cultivar	-0.0187	0.0564	4	9	69	6	2019	0	0
1825	shallow groundwater	-0.0312	-0.2529	4	13	88	5	2019	0.2	0.1866
1826	shallow water depth	-0.0082	-0.2075	4	17	92	5	2019	0	0
1827	shallow water depth irrigation	-0.0183	-0.2107	4	15	96	5	2019	0	0
1828	sheep	0.2113	0.3714	10	71	630	29	2019	0.8276	0.7723
1829	shelf life	-0.5671	-0.0987	7	62	211	12	2019	0.5	0.4666
1830	shell	-0.8741	-0.3363	1	107	767	38	2019	1.1579	1.0806
1831	shell color	-0.6493	-0.0931	7	13	150	5	2019	0	0
1832	shogaol	-0.2539	0.7934	8	12	203	7	2019	1	0.9332
1833	shoreline	0.4742	-0.4017	3	21	146	14	2019	0.5714	0.5333
1834	short chain fatty acid	-0.4511	0.1791	15	24	90	5	2019	1.4	1.3065
1835	short communication	0.1256	0.2254	10	33	134	6	2019	0.3333	0.3111
1836	shot	-0.3645	-0.3295	7	10	46	6	2019	0.6667	0.6222
1837	shp	-0.1511	0.423	8	19	192	6	2019	2	1.8665
1838	shrimp	0.0808	0.3952	18	13	152	10	2019	3.6	3.3597
1839	shs	0.9055	0.4986	2	8	70	5	2019	31	28.9304
1840	side effect	-0.2342	0.6376	6	92	326	18	2019	2	1.8665
1841	signature	0.7662	-0.1357	2	17	85	8	2019	1	0.9332
1842	significant association	0.9798	0.536	13	61	198	5	2019	1.2	1.1199
1843	significant correlation	0.2873	0.2744	2	43	136	6	2019	0.8333	0.7777
1844	significant publication bias	1.2514	0.933	13	38	284	6	2019	4.3333	4.044
1845	significant reduction	0.2352	0.1267	4	44	155	5	2019	2.6	2.4264
1846	significant relationship	0.1578	0.0733	1	33	81	6	2019	0	0
1847	significant result	-0.2959	0.064	4	51	102	6	2019	0.8333	0.7777
1848	sii	-0.7178	-0.5747	9	29	346	10	2019	1.6	1.4932
1849	silage	-0.571	0.1547	7	33	580	39	2019	0.641	0.5982
1850	silica	-0.9261	-0.2045	1	86	464	17	2019	0.5882	0.549
1851	silica alumina catalyst	-0.6788	-0.6081	1	12	120	5	2019	1	0.9332
1852	silver nanoparticle	-0.7142	-0.2698	1	18	298	14	2019	0	0
1853	similarity index	-0.0349	0.3121	10	42	207	10	2019	0.4	0.3733
1854	simpo	-0.143	0.5904	5	11	160	5	2019	0	0
1855	simulator	0.338	-0.4739	3	6	42	7	2019	0.1429	0.1333
1856	single nucleotide polymorphism	0.266	0.6136	10	40	206	11	2019	0.5455	0.509
1857	sinr	0.3161	-0.4301	3	6	30	7	2019	0	0
1858	sio2	-0.8362	-0.2205	1	80	439	17	2019	1	0.9332
1859	sirt1	0.1121	1.0801	8	16	174	5	2019	0.2	0.1866
